Uniprot_A	Uniprot_B	Gene_A	Gene_B	pmid:method:quality:type	taxid	high_quality
O74992	Q10109	SPCC338.18	lem2	33109728:0090:HT:binary	4896	True
O74994	P78920	rng3	SPBC2D10.11c	26771498:0018:HT:binary	4896	True
O74994	Q09683	rng3	rad32	26771498:0018:HT:binary	4896	True
O74994	Q10186	rng3	SPAC3F10.12c	26771498:0018:HT:binary	4896	True
O74994	Q9HGP0	rng3	pvg4	26771498:0018:HT:binary	4896	True
O74994	Q9UTB6	rng3	sds3	26771498:0018:HT:binary	4896	True
O74995	Q9P7I3	ssl1	mdv1	26771498:0018:HT:binary	4896	True
O75001	P30666	mcm7	mcm3	11606526:0004:LC:co-complex|21813639:0004:LC:co-complex|26771498:0018:HT:binary	4896	True
O75002	O75002	mog1	mog1	26771498:0018:HT:binary	4896	True
O75002	P28748	mog1	spi1	17651922:0004:LC:co-complex|26771498:0018:HT:binary	4896	True
O75002	Q92349	mog1	mug79	26771498:0018:HT:binary	4896	True
O75002	Q9P7I3	mog1	mdv1	26771498:0018:HT:binary	4896	True
O75011	Q9P7I3	nak1	mdv1	26771498:0018:HT:binary	4896	True
O94255	O94255	SPBP8B7.05c	SPBP8B7.05c	26771498:0018:HT:binary	4896	True
O94255	O94374	SPBP8B7.05c	imp1	26771498:0018:HT:binary	4896	True
O94255	P49373	SPBP8B7.05c	tfs1	26771498:0018:HT:binary	4896	True
O94255	Q9Y7S8	SPBP8B7.05c	SPCC2H8.05c	26771498:0018:HT:binary	4896	True
O94257	O94393	ppm1	nas2	26771498:0018:HT:binary	4896	True
O94258	O94347	los1	SPCC61.03	26771498:0018:HT:binary	4896	True
O94258	P28748	los1	spi1	26771498:0018:HT:binary	4896	True
O94265	Q10360	SPBP8B7.17c	rrn10	26771498:0018:HT:binary	4896	True
O94265	Q9USL6	SPBP8B7.17c	SPCC18B5.05c	26771498:0018:HT:binary	4896	True
O94266	O94266	SPBP8B7.18c	SPBP8B7.18c	26771498:0018:HT:binary	4896	True
O94266	P87027	SPBP8B7.18c	spg1	26771498:0018:HT:binary	4896	True
O94266	Q9HFE5	SPBP8B7.18c	apm1	26771498:0018:HT:binary	4896	True
O94267	Q9C0W2	spt16	abo2	26771498:0018:HT:binary	4896	True
O94272	Q9P3U4	atg8	dbl4	26771498:0018:HT:binary	4896	True
O94272	Q9URT4	atg8	ams2	26771498:0018:HT:binary	4896	True
O94273	Q9P7F8	cyp4	get3	26771498:0018:HT:binary	4896	True
O94274	O94274	SPBP8B7.26	SPBP8B7.26	26771498:0018:HT:binary	4896	True
O94274	Q92462	SPBP8B7.26	pub1	26771498:0018:HT:binary	4896	True
O94281	O94291	ckb2	snx3	26771498:0018:HT:binary	4896	True
O94281	P40232	ckb2	ckb1	26771498:0018:HT:binary	4896	True
O94281	P49373	ckb2	tfs1	26771498:0018:HT:binary	4896	True
O94281	Q10440	ckb2	emi5	26771498:0018:HT:binary	4896	True
O94281	Q9USP9	ckb2	SPBC902.04	26771498:0018:HT:binary	4896	True
O94291	Q9UU91	snx3	yop1	26771498:0018:HT:binary	4896	True
O94293	P79081	SPBC887.08	ats1	26771498:0018:HT:binary	4896	True
O94294	O94560	sog2	SPBC1773.01	26771498:0018:HT:binary	4896	True
O94316	Q9UTR8	cwf10	red1	24210919:0004:LC:co-complex|24210919:0007:LC:binary|24713849:0004:HT:co-complex	4896	True
O94318	O94318	vps20	vps20	26771498:0018:HT:binary	4896	True
O94318	O94663	vps20	dot2	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O94318	P49373	vps20	tfs1	26771498:0018:HT:binary	4896	True
O94318	Q09682	vps20	SPAC13C5.01c	26771498:0018:HT:binary	4896	True
O94318	Q10149	vps20	SPAC1D4.02c	26771498:0018:HT:binary	4896	True
O94318	Q9P7F7	vps20	snf7	26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
O94319	Q10109	sec13	lem2	33109728:0090:HT:binary	4896	True
O94321	P33886	mpr1	wis1	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O94321	P87323	mpr1	mcs4	10749922:0004:LC:co-complex|10940030:0018:LC:binary|17559414:0018:LC:binary|17559414:0415:LC:binary|18406331:0004:LC:co-complex|20946853:0004:LC:co-complex|23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O94325	Q09694	pex5	lys3	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O94326	Q9UTR8	pir2	red1	24210919:0004:LC:co-complex|24210919:0007:LC:binary|24713849:0004:HT:co-complex|25989903:0004:LC:co-complex	4896	True
O94329	Q9P7C8	psf2	sld5	16990792:0004:LC:co-complex|22718908:0004:LC:co-complex|23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O94332	Q10186	rrn11	SPAC3F10.12c	26771498:0018:HT:binary	4896	True
O94332	Q9P7I3	rrn11	mdv1	26771498:0018:HT:binary	4896	True
O94332	Q9UT12	rrn11	SPAP8A3.02c	26771498:0018:HT:binary	4896	True
O94332	Q9UTR6	rrn11	och1	26771498:0018:HT:binary	4896	True
O94337	O94337	SPBC1271.04c	SPBC1271.04c	26771498:0018:HT:binary	4896	True
O94337	O94374	SPBC1271.04c	imp1	26771498:0018:HT:binary	4896	True
O94337	P49373	SPBC1271.04c	tfs1	26771498:0018:HT:binary	4896	True
O94337	P56289	SPBC1271.04c	tif51a	26771498:0018:HT:binary	4896	True
O94337	Q9UST4	SPBC1271.04c	tif51b	26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
O94337	Q9USZ0	SPBC1271.04c	trm734	26771498:0018:HT:binary	4896	True
O94347	O94347	SPCC61.03	SPCC61.03	26771498:0018:HT:binary	4896	True
O94347	P49373	SPCC61.03	tfs1	26771498:0018:HT:binary	4896	True
O94348	Q10109	yip1	lem2	33109728:0090:HT:binary	4896	True
O94354	O94354	arg12	arg12	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
O94354	O94374	arg12	imp1	26771498:0018:HT:binary	4896	True
O94354	Q9P786	arg12	mtd1	26771498:0018:HT:binary	4896	True
O94354	Q9UT81	arg12	ubx3	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O94355	O94355	rtx2	rtx2	26771498:0018:HT:binary	4896	True
O94356	O94356	meu6	meu6	26771498:0018:HT:binary	4896	True
O94359	Q9P7R9	SPBC428.12c	cwf3	26771498:0018:HT:binary	4896	True
O94361	P53694	SPBC428.14	rtn1	26771498:0018:HT:binary	4896	True
O94361	Q9P775	SPBC428.14	SPBC1711.16	26771498:0018:HT:binary	4896	True
O94362	Q92357	SPBC428.15	cfr1	26771498:0018:HT:binary	4896	True
O94374	O94619	imp1	adn2	26771498:0018:HT:binary	4896	True
O94374	O94640	imp1	sir2	26771498:0018:HT:binary	4896	True
O94374	O94687	imp1	tas3	26771498:0018:HT:binary	4896	True
O94374	P36600	imp1	cgs1	26771498:0018:HT:binary	4896	True
O94374	P40373	imp1	his1	26771498:0018:HT:binary	4896	True
O94374	P40386	imp1	thi4	26771498:0018:HT:binary	4896	True
O94374	Q09190	imp1	pcd1	26771498:0018:HT:binary	4896	True
O94374	Q09672	imp1	SPAC5H10.09c	26771498:0018:HT:binary	4896	True
O94374	Q09675	imp1	hsp3102	26771498:0018:HT:binary	4896	True
O94374	Q09735	imp1	SPAC13A11.05	26771498:0018:HT:binary	4896	True
O94374	Q09816	imp1	SPAC16C9.02c	26771498:0018:HT:binary	4896	True
O94374	Q09844	imp1	SPAC23D3.03c	26771498:0018:HT:binary	4896	True
O94374	Q09913	imp1	SPAC1F7.09c	26771498:0018:HT:binary	4896	True
O94374	Q09921	imp1	SPAC1F7.10	26771498:0018:HT:binary	4896	True
O94374	Q10066	imp1	aru1	26771498:0018:HT:binary	4896	True
O94374	Q9HE15	imp1	SPAC1399.04c	26771498:0018:HT:binary	4896	True
O94374	Q9P7Q4	imp1	sec18	26771498:0018:HT:binary	4896	True
O94374	Q9URY2	imp1	alp7	26771498:0018:HT:binary	4896	True
O94374	Q9US33	imp1	SPAC1039.08	26771498:0018:HT:binary	4896	True
O94374	Q9UT46	imp1	moc3	26771498:0018:HT:binary	4896	True
O94374	Q9UT53	imp1	SPAC806.06c	26771498:0018:HT:binary	4896	True
O94384	Q9P7I3	ely5	mdv1	26771498:0018:HT:binary	4896	True
O94391	Q10109	SPBC29A10.16c	lem2	33109728:0090:HT:binary	4896	True
O94392	Q9HFE5	SPAC2H10.01	apm1	26771498:0018:HT:binary	4896	True
O94404	Q9P7T0	SPCC126.12	sib2	26771498:0018:HT:binary	4896	True
O94405	Q9P7I3	SPCC126.13c	mdv1	26771498:0018:HT:binary	4896	True
O94408	Q9Y7M4	lsm2	lsm3	26771498:0018:HT:binary	4896	True
O94425	O94573	SPBC660.05	SPBC1773.16c	26771498:0018:HT:binary	4896	True
O94425	P36601	SPBC660.05	rhp51	26771498:0018:HT:binary	4896	True
O94425	Q92462	SPBC660.05	pub1	26771498:0018:HT:binary	4896	True
O94425	Q9HGP0	SPBC660.05	pvg4	26771498:0018:HT:binary	4896	True
O94425	Q9P3U1	SPBC660.05	SPAC328.05	26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
O94426	O94426	SPBC660.06	SPBC660.06	26771498:0018:HT:binary	4896	True
O94426	O94602	SPBC660.06	SPCC622.15c	26771498:0018:HT:binary	4896	True
O94426	P08092	SPBC660.06	ran1	26771498:0018:HT:binary	4896	True
O94426	P79007	SPBC660.06	hap5	26771498:0018:HT:binary	4896	True
O94426	Q9UT46	SPBC660.06	moc3	26771498:0018:HT:binary	4896	True
O94433	O94573	SPBC660.17c	SPBC1773.16c	26771498:0018:HT:binary	4896	True
O94433	Q10109	SPBC660.17c	lem2	33109728:0090:HT:binary	4896	True
O94433	Q10149	SPBC660.17c	SPAC1D4.02c	26771498:0018:HT:binary	4896	True
O94433	Q9P7I3	SPBC660.17c	mdv1	26771498:0018:HT:binary	4896	True
O94435	O94435	mug35	mug35	26771498:0018:HT:binary	4896	True
O94435	P49373	mug35	tfs1	26771498:0018:HT:binary	4896	True
O94441	O94687	ypp1	tas3	26771498:0018:HT:binary	4896	True
O94441	P36601	ypp1	rhp51	26771498:0018:HT:binary	4896	True
O94441	P78920	ypp1	SPBC2D10.11c	26771498:0018:HT:binary	4896	True
O94441	Q09763	ypp1	gef1	26771498:0018:HT:binary	4896	True
O94441	Q09825	ypp1	sad1	26771498:0018:HT:binary	4896	True
O94441	Q10186	ypp1	SPAC3F10.12c	26771498:0018:HT:binary	4896	True
O94441	Q9C0W2	ypp1	abo2	26771498:0018:HT:binary	4896	True
O94441	Q9P3U1	ypp1	SPAC328.05	26771498:0018:HT:binary	4896	True
O94441	Q9P7H9	ypp1	SPAC105.03c	26771498:0018:HT:binary	4896	True
O94441	Q9P7I3	ypp1	mdv1	26771498:0018:HT:binary	4896	True
O94441	Q9URY2	ypp1	alp7	26771498:0018:HT:binary	4896	True
O94441	Q9UTI7	ypp1	SPAC15E1.04	26771498:0018:HT:binary	4896	True
O94444	O94444	rpn10	rpn10	26771498:0018:HT:binary	4896	True
O94444	P0CH07	rpn10	uep1	20739285:0114:LC:binary|26771498:0018:HT:binary	4896	True
O94446	Q9UT79	mst1	msc1	18505873:0018:LC:binary|23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O94446	Q9UU94	mst1	epl1	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O94452	Q10149	mcp1	SPAC1D4.02c	26771498:0018:HT:binary	4896	True
O94452	Q9P7I3	mcp1	mdv1	26771498:0018:HT:binary	4896	True
O94454	O94454	csn5	csn5	26771498:0018:HT:binary	4896	True
O94458	O94458	SPAC1687.17c	SPAC1687.17c	26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
O94458	Q10109	SPAC1687.17c	lem2	33109728:0090:HT:binary	4896	True
O94466	Q9US46	rga7	itt1	26771498:0018:HT:binary	4896	True
O94474	Q09150	ski3	rec14	26771498:0018:HT:binary	4896	True
O94492	O94492	SPCC417.11c	SPCC417.11c	26771498:0018:HT:binary	4896	True
O94492	O94564	SPCC417.11c	SPBC1773.06c	26771498:0018:HT:binary	4896	True
O94492	Q9USX7	SPCC417.11c	ppk22	26771498:0018:HT:binary	4896	True
O94516	O94516	pex16	pex16	26771498:0018:HT:binary	4896	True
O94517	Q10109	SPBC646.16	lem2	33109728:0090:HT:binary	4896	True
O94519	Q9URY2	spf30	alp7	26771498:0018:HT:binary	4896	True
O94520	Q10109	SPCC1281.03c	lem2	33109728:0090:HT:binary	4896	True
O94520	Q9UUD1	SPCC1281.03c	sre1	26771498:0018:HT:binary	4896	True
O94523	Q10109	SPCC1281.06c	lem2	33109728:0090:HT:binary	4896	True
O94525	Q9P3U2	SPBC609.01	SPAC328.04	26771498:0018:HT:binary	4896	True
O94531	Q10109	ufe1	lem2	33109728:0090:HT:binary	4896	True
O94532	P87061	for3	tea1	15184402:0004:LC:co-complex|15184402:0018:LC:binary|15809031:0004:LC:co-complex|15809031:0007:LC:binary|23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O94533	Q9P4X4	elp2	sec17	26771498:0018:HT:binary	4896	True
O94534	Q9URY2	alp14	alp7	14742702:0004:LC:co-complex|14742702:0007:LC:binary|14742702:0018:LC:binary|19606211:0004:LC:co-complex|19696784:0018:LC:binary|23427262:0096:LC:binary|23695164:0018:HT:binary|23695164:0397:HT:binary|23770679:0004:LC:co-complex|23770679:0007:LC:binary|23770679:0018:LC:binary|24790093:0004:LC:co-complex|26771498:0018:HT:binary|26864000:0096:LC:binary	4896	True
O94548	Q9P6R8	SPCC1322.09	cwf24	26771498:0018:HT:binary	4896	True
O94556	Q10237	cut23	SPAC4G9.04c	26771498:0018:HT:binary	4896	True
O94560	O94560	SPBC1773.01	SPBC1773.01	26771498:0018:HT:binary	4896	True
O94562	O94562	SPBC1773.03c	SPBC1773.03c	26771498:0018:HT:binary	4896	True
O94564	O94564	SPBC1773.06c	SPBC1773.06c	26771498:0018:HT:binary	4896	True
O94564	Q10099	SPBC1773.06c	seh1	26771498:0018:HT:binary	4896	True
O94565	Q9P7I3	omh4	mdv1	26771498:0018:HT:binary	4896	True
O94569	O94573	SPBC1773.12	SPBC1773.16c	26771498:0018:HT:binary	4896	True
O94573	O94573	SPBC1773.16c	SPBC1773.16c	26771498:0018:HT:binary	4896	True
O94573	P49373	SPBC1773.16c	tfs1	26771498:0018:HT:binary	4896	True
O94573	Q09878	SPBC1773.16c	SPCC584.01c	26771498:0018:HT:binary	4896	True
O94573	Q10237	SPBC1773.16c	SPAC4G9.04c	26771498:0018:HT:binary	4896	True
O94573	Q10340	SPBC1773.16c	SPBC106.19	26771498:0018:HT:binary	4896	True
O94573	Q10451	SPBC1773.16c	ppr5	26771498:0018:HT:binary	4896	True
O94573	Q9HFE5	SPBC1773.16c	apm1	26771498:0018:HT:binary	4896	True
O94573	Q9UTC6	SPBC1773.16c	isu1	26771498:0018:HT:binary	4896	True
O94573	Q9UTE9	SPBC1773.16c	tim10	26771498:0018:HT:binary	4896	True
O94573	Q9Y7J9	SPBC1773.16c	mcp5	26771498:0018:HT:binary	4896	True
O94574	O94574	SPBC1773.17c	SPBC1773.17c	26771498:0018:HT:binary	4896	True
O94577	O94577	SPCC1442.04c	SPCC1442.04c	26771498:0018:HT:binary	4896	True
O94579	Q10109	pre8	lem2	33109728:0090:HT:binary	4896	True
O94586	O94586	hnt1	hnt1	26771498:0018:HT:binary	4896	True
O94602	P08092	SPCC622.15c	ran1	26771498:0018:HT:binary	4896	True
O94602	Q09911	SPCC622.15c	SPAC30D11.14c	26771498:0018:HT:binary	4896	True
O94602	Q9UT49	SPCC622.15c	cid13	26771498:0018:HT:binary	4896	True
O94620	Q09913	cwf17	SPAC1F7.09c	26771498:0018:HT:binary	4896	True
O94622	Q9UUD1	SPBC1289.13c	sre1	26771498:0018:HT:binary	4896	True
O94633	Q10109	dpm3	lem2	33109728:0090:HT:binary	4896	True
O94640	O94687	sir2	tas3	26771498:0018:HT:binary	4896	True
O94640	Q10186	sir2	SPAC3F10.12c	26771498:0018:HT:binary	4896	True
O94640	Q92349	sir2	mug79	26771498:0018:HT:binary	4896	True
O94640	Q9P7I3	sir2	mdv1	26771498:0018:HT:binary	4896	True
O94641	O94641	hsp104	hsp104	26771498:0018:HT:binary	4896	True
O94651	Q09825	pep12	sad1	26771498:0018:HT:binary	4896	True
O94651	Q9UUD1	pep12	sre1	26771498:0018:HT:binary	4896	True
O94652	Q09847	gle1	nup146	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O94656	O94656	atg16	atg16	26771498:0018:HT:binary	4896	True
O94657	Q9P7D3	xdj1	SPBP4H10.16c	26771498:0018:HT:binary	4896	True
O94670	Q1MTN8	SPBC651.12c	SPBC16D10.01c	26771498:0018:HT:binary	4896	True
O94672	Q9USS7	sec232	SPBC4.03c	26771498:0018:HT:binary	4896	True
O94672	Q9UUI5	sec232	sec24	26771498:0018:HT:binary	4896	True
O94673	Q10109	gpc1	lem2	33109728:0090:HT:binary	4896	True
O94677	O94677	cog6	cog6	26771498:0018:HT:binary	4896	True
O94677	P40236	cog6	hhp2	26771498:0018:HT:binary	4896	True
O94677	Q9UTH1	cog6	trm13	26771498:0018:HT:binary	4896	True
O94679	O94687	cnd1	tas3	26771498:0018:HT:binary	4896	True
O94679	Q9UT46	cnd1	moc3	26771498:0018:HT:binary	4896	True
O94679	Q9Y7R3	cnd1	cnd2	26257282:0004:LC:co-complex|26257282:0018:LC:binary|26771498:0018:HT:binary	4896	True
O94680	Q10109	plh1	lem2	33109728:0090:HT:binary	4896	True
O94687	O94687	tas3	tas3	26771498:0018:HT:binary	4896	True
O94687	P40235	tas3	hhp1	26771498:0004:LC:co-complex|26771498:0018:HT:binary	4896	True
O94687	P49373	tas3	tfs1	26771498:0018:HT:binary	4896	True
O94687	P54789	tas3	orc1	26771498:0018:HT:binary	4896	True
O94687	P87127	tas3	atp11	26771498:0018:HT:binary	4896	True
O94687	P87312	tas3	cwf4	26771498:0018:HT:binary	4896	True
O94687	Q09181	tas3	ste13	26771498:0018:HT:binary	4896	True
O94687	Q09689	tas3	tif5	26771498:0018:HT:binary	4896	True
O94687	Q09870	tas3	SPAC12G12.06c	26771498:0018:HT:binary	4896	True
O94687	Q10103	tas3	chp1	14704433:0004:LC:co-complex|14704433:0019:LC:binary|14704433:0676:LC:co-complex|15607976:0004:LC:co-complex|22081013:0018:LC:binary|22081013:0067:LC:binary|22081013:0071:LC:binary|22081013:0096:LC:binary|22081013:0114:LC:binary|22474355:0018:LC:binary|22727667:0004:LC:co-complex|22733737:0004:LC:co-complex|22733737:0018:LC:binary|26443059:0004:LC:co-complex|26771498:0018:HT:binary|28228545:0004:LC:co-complex	4896	True
O94687	Q10160	tas3	rmi1	26771498:0018:HT:binary	4896	True
O94687	Q10425	tas3	SPAC25G10.08	26771498:0018:HT:binary	4896	True
O94687	Q92349	tas3	mug79	26771498:0018:HT:binary	4896	True
O94687	Q96WV5	tas3	SPBPJ4664.04	26771498:0018:HT:binary	4896	True
O94687	Q9P6L5	tas3	end4	26771498:0018:HT:binary	4896	True
O94687	Q9P6R8	tas3	cwf24	26771498:0018:HT:binary	4896	True
O94687	Q9P790	tas3	swc2	26771498:0018:HT:binary	4896	True
O94687	Q9P7B8	tas3	arb1	26771498:0018:HT:binary	4896	True
O94687	Q9P7C0	tas3	SPAC2E1P5.05	26771498:0018:HT:binary	4896	True
O94687	Q9P7G0	tas3	SPAC1142.04	26771498:0018:HT:binary	4896	True
O94687	Q9P7R5	tas3	gfh1	26771498:0018:HT:binary	4896	True
O94687	Q9Y7J9	tas3	mcp5	26771498:0018:HT:binary	4896	True
O94687	Q9Y7U7	tas3	snd1	26771498:0018:HT:binary	4896	True
O94690	P78920	rtc6	SPBC2D10.11c	26771498:0018:HT:binary	4896	True
O94693	Q12381	SPBC83.09c	prp1	26771498:0018:HT:binary	4896	True
O94699	Q9UU91	SPBC83.16c	yop1	26771498:0018:HT:binary	4896	True
O94711	Q9USP9	gyp2	SPBC902.04	26771498:0018:HT:binary	4896	True
O94716	Q9P7I3	fta4	mdv1	26771498:0018:HT:binary	4896	True
O94721	P32235	SPCC1393.09c	gtp1	26771498:0018:HT:binary	4896	True
O94722	O94722	ctr4	ctr4	20694150:0090:LC:binary|26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
O94733	Q9US35	SPCC191.01	SPAC1039.06	26771498:0018:HT:binary	4896	True
O94751	O94751	bub1	bub1	22660415:0424:LC:binary|23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P01129	P01129	cdc10	cdc10	26771498:0018:HT:binary	4896	True
P01129	P40379	cdc10	rec16	26771498:0018:HT:binary	4896	True
P01129	P41412	cdc10	res2	10564266:0004:LC:co-complex|11781565:0006:LC:binary|18682565:0004:LC:co-complex|21132016:0004:LC:co-complex|21132016:0007:LC:binary|21132016:0096:LC:binary|24006488:0004:LC:co-complex|26771498:0018:HT:binary|7588609:0018:LC:binary|9118941:0018:LC:binary|9118941:0096:LC:binary	4896	True
P01129	Q9HE16	cdc10	SPAC1399.05c	26771498:0018:HT:binary	4896	True
P04551	P08463	cdc2	suc1	26771498:0018:HT:binary|3322810:0004:LC:co-complex|9790601:0004:LC:co-complex	4896	True
P04551	P10815	cdc2	cdc13	10581266:0004:LC:co-complex|11329175:0004:LC:co-complex|11683390:0004:LC:co-complex|16390871:0004:LC:co-complex|16390871:0006:LC:binary|26771498:0018:HT:binary|9632761:0004:LC:co-complex|9790601:0004:LC:co-complex	4896	True
P04551	P13681	cdc2	dis2	16920624:0415:LC:binary|26771498:0018:HT:binary|7957097:0415:LC:binary	4896	True
P05764	Q9Y7L8	rps21	rps001	14623272:0004:LC:co-complex|14623272:0018:LC:binary|26771498:0018:HT:binary	4896	True
P05767	P78920	rpl39	SPBC2D10.11c	23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P06652	Q9P7Q4	cdc25	sec18	26771498:0018:HT:binary	4896	True
P08090	P08092	mei3	ran1	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary|3357510:0004:LC:co-complex|9799254:0018:LC:binary|9799254:0415:LC:binary	4896	True
P08090	P36601	mei3	rhp51	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P08092	P08092	ran1	ran1	26771498:0018:HT:binary	4896	True
P08092	P08965	ran1	mei2	10835379:0018:LC:binary|23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary|9062192:0415:LC:binary	4896	True
P08092	P36601	ran1	rhp51	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P08092	P79007	ran1	hap5	26771498:0018:HT:binary	4896	True
P08092	Q09908	ran1	phf2	26771498:0018:HT:binary	4896	True
P08092	Q09911	ran1	SPAC30D11.14c	26771498:0018:HT:binary	4896	True
P08092	Q10585	ran1	spd1	26771498:0018:HT:binary	4896	True
P08092	Q1MTN8	ran1	SPBC16D10.01c	26771498:0018:HT:binary	4896	True
P08092	Q9HGP0	ran1	pvg4	26771498:0018:HT:binary	4896	True
P08092	Q9P7D9	ran1	rsv1	26771498:0018:HT:binary	4896	True
P08092	Q9UT46	ran1	moc3	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P08092	Q9UT49	ran1	cid13	26771498:0018:HT:binary	4896	True
P08094	Q10237	rpp201	SPAC4G9.04c	26771498:0018:HT:binary	4896	True
P08647	P33277	ras1	gap1	26771498:0018:HT:binary	4896	True
P0CS92	Q10109	SPAC959.06c	lem2	33109728:0090:HT:binary	4896	True
P0CT57	Q9UU88	rps1402	SPCC830.11c	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
P0CT69	P78920	rpl2002	SPBC2D10.11c	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
P0CT72	P78920	rpl803	SPBC2D10.11c	26771498:0018:HT:binary	4896	True
P0CT72	Q9P7Q4	rpl803	sec18	26771498:0018:HT:binary	4896	True
P0CT76	P78920	rps2302	SPBC2D10.11c	26771498:0018:HT:binary	4896	True
P0CT84	Q10170	rpl1202	rmt2	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P0CU13	Q9UT79	SPAC1348.06c	msc1	26771498:0018:HT:binary	4896	True
P0CY16	Q9P7I3	mat3-Mc	mdv1	26771498:0018:HT:binary	4896	True
P0CY16	Q9P7Q4	mat3-Mc	sec18	26771498:0018:HT:binary	4896	True
P0CY17	Q9P7Q4	mat1-Mc	sec18	26771498:0018:HT:binary	4896	True
P10505	Q10186	nuc2	SPAC3F10.12c	26771498:0018:HT:binary	4896	True
P10506	P27638	byr1	spk1	11683500:0424:LC:binary|23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary|9660817:0018:LC:binary	4896	True
P10506	P28829	byr1	byr2	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary|9315645:0018:LC:binary	4896	True
P10506	P36601	byr1	rhp51	26771498:0018:HT:binary	4896	True
P10506	Q10186	byr1	SPAC3F10.12c	26771498:0018:HT:binary	4896	True
P10506	Q9UT46	byr1	moc3	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P10815	P10815	cdc13	cdc13	26771498:0018:HT:binary	4896	True
P10815	P36601	cdc13	rhp51	23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P10815	P78920	cdc13	SPBC2D10.11c	23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P10815	P87074	cdc13	crb2	23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P10815	Q09142	cdc13	orc2	23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P10815	Q09825	cdc13	sad1	23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P10815	Q10218	cdc13	ppc89	23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P10815	Q9P3U2	cdc13	SPAC328.04	23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P10815	Q9UT46	cdc13	moc3	23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P10989	P10989	act1	act1	21148484:0096:LC:binary|23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P10989	P49373	act1	tfs1	26771498:0018:HT:binary	4896	True
P14068	Q9HE16	xpo1	SPAC1399.05c	26771498:0018:HT:binary	4896	True
P14068	Q9P789	xpo1	SPBP35G2.14	26771498:0018:HT:binary	4896	True
P14965	P14965	ura4	ura4	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
P15258	Q09763	ral2	gef1	26771498:0018:HT:binary	4896	True
P15398	Q9UTR8	rpa1	red1	24210919:0004:LC:co-complex|24210919:0007:LC:binary|24713849:0004:HT:co-complex	4896	True
